"Parâmetros de pesquisa:""Ano - 2024"
"9256/2024-1C""22/10/2024""Primeira Câmara""007.411/2024-3""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"9177/2024-1C""22/10/2024""Primeira Câmara""014.977/2021-4""TOMADA DE CONTAS ESPECIAL""JHONATAN DE JESUS""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"9150/2024-1C""15/10/2024""Primeira Câmara""040.485/2023-4""TOMADA DE CONTAS ESPECIAL""JORGE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"9082/2024-1C""15/10/2024""Primeira Câmara""015.061/2024-8""TOMADA DE CONTAS ESPECIAL""BENJAMIN ZYMLER""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"8995/2024-1C""15/10/2024""Primeira Câmara""004.749/2023-5""TOMADA DE CONTAS ESPECIAL""WEDER DE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"8874/2024-1C""08/10/2024""Primeira Câmara""015.057/2024-0""TOMADA DE CONTAS ESPECIAL""JHONATAN DE JESUS""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"8821/2024-1C""08/10/2024""Primeira Câmara""008.699/2024-0""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"8544/2024-1C""01/10/2024""Primeira Câmara""008.711/2024-0""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"8543/2024-1C""01/10/2024""Primeira Câmara""008.708/2024-0""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"8542/2024-1C""01/10/2024""Primeira Câmara""008.701/2024-5""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"8477/2024-1C""01/10/2024""Primeira Câmara""041.106/2018-0""TOMADA DE CONTAS ESPECIAL""JHONATAN DE JESUS""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"8342/2024-1C""24/09/2024""Primeira Câmara""008.709/2024-6""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"8341/2024-1C""24/09/2024""Primeira Câmara""008.707/2024-3""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"8340/2024-1C""24/09/2024""Primeira Câmara""008.705/2024-0""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"8332/2024-2C""03/12/2024""Segunda Câmara""002.260/2024-7""TOMADA DE CONTAS ESPECIAL""ANTONIO ANASTASIA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"8153/2024-2C""26/11/2024""Segunda Câmara""000.528/2024-2""TOMADA DE CONTAS ESPECIAL""MARCOS BEMQUERER""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"8125/2024-2C""26/11/2024""Segunda Câmara""013.130/2022-6""TOMADA DE CONTAS ESPECIAL""AUGUSTO NARDES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"8041/2024-2C""19/11/2024""Segunda Câmara""018.446/2024-8""TOMADA DE CONTAS ESPECIAL""AUGUSTO NARDES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"8040/2024-2C""19/11/2024""Segunda Câmara""018.437/2024-9""TOMADA DE CONTAS ESPECIAL""AUGUSTO NARDES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"8024/2024-1C""17/09/2024""Primeira Câmara""040.483/2023-1""TOMADA DE CONTAS ESPECIAL""JORGE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7942/2024-1C""17/09/2024""Primeira Câmara""004.742/2023-0""TOMADA DE CONTAS ESPECIAL""WEDER DE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7913/2024-1C""10/09/2024""Primeira Câmara""015.059/2024-3""TOMADA DE CONTAS ESPECIAL""JHONATAN DE JESUS""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7894/2024-1C""10/09/2024""Primeira Câmara""015.079/2024-4""TOMADA DE CONTAS ESPECIAL""BENJAMIN ZYMLER""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7892/2024-1C""10/09/2024""Primeira Câmara""006.477/2024-0""TOMADA DE CONTAS ESPECIAL""BENJAMIN ZYMLER""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7880/2024-2C""05/11/2024""Segunda Câmara""022.030/2023-9""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7872/2024-2C""05/11/2024""Segunda Câmara""007.867/2024-7""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7815/2024-2C""05/11/2024""Segunda Câmara""031.669/2022-0""TOMADA DE CONTAS ESPECIAL""AUGUSTO NARDES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7813/2024-2C""05/11/2024""Segunda Câmara""018.431/2024-0""TOMADA DE CONTAS ESPECIAL""AUGUSTO NARDES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7809/2024-2C""05/11/2024""Segunda Câmara""015.334/2024-4""TOMADA DE CONTAS ESPECIAL""AUGUSTO NARDES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7771/2024-1C""03/09/2024""Primeira Câmara""015.058/2024-7""TOMADA DE CONTAS ESPECIAL""JHONATAN DE JESUS""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7727/2024-2C""05/11/2024""Segunda Câmara""007.748/2024-8""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7681/2024-2C""29/10/2024""Segunda Câmara""007.869/2024-0""TOMADA DE CONTAS ESPECIAL""WEDER DE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7669/2024-1C""03/09/2024""Primeira Câmara""005.605/2024-5""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7566/2024-1C""27/08/2024""Primeira Câmara""037.323/2023-7""TOMADA DE CONTAS ESPECIAL""AUGUSTO SHERMAN""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7563/2024-1C""27/08/2024""Primeira Câmara""010.245/2012-0""TOMADA DE CONTAS ESPECIAL""AUGUSTO SHERMAN""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7409/2024-2C""15/10/2024""Segunda Câmara""025.171/2013-5""PRESTAÇÃO DE CONTAS""MARCOS BEMQUERER""Unidade de Auditoria Especializada em Previdência, Assistência e Trabalho"
"7388/2024-1C""27/08/2024""Primeira Câmara""026.962/2022-5""TOMADA DE CONTAS ESPECIAL""AUGUSTO SHERMAN""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7377/2024-1C""27/08/2024""Primeira Câmara""019.968/2022-1""TOMADA DE CONTAS ESPECIAL""JHONATAN DE JESUS""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7359/2024-1C""20/08/2024""Primeira Câmara""037.335/2023-5""TOMADA DE CONTAS ESPECIAL""AUGUSTO SHERMAN""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7355/2024-1C""20/08/2024""Primeira Câmara""014.530/2023-6""TOMADA DE CONTAS ESPECIAL""AUGUSTO SHERMAN""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7319/2024-2C""08/10/2024""Segunda Câmara""035.212/2023-3""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7312/2024-2C""08/10/2024""Segunda Câmara""007.868/2024-3""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7311/2024-2C""08/10/2024""Segunda Câmara""007.744/2024-2""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7136/2024-1C""20/08/2024""Primeira Câmara""006.473/2024-5""TOMADA DE CONTAS ESPECIAL""BENJAMIN ZYMLER""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"7027/2024-2C""01/10/2024""Segunda Câmara""019.767/2023-4""TOMADA DE CONTAS ESPECIAL""ANTONIO ANASTASIA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6900/2024-2C""01/10/2024""Segunda Câmara""024.262/2021-8""APOSENTADORIA""AROLDO CEDRAZ""Unidade de Auditoria Especializada em Pessoal"
"6894/2024-1C""13/08/2024""Primeira Câmara""021.295/2022-0""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6814/2024-1C""06/08/2024""Primeira Câmara""000.257/2024-9""TOMADA DE CONTAS ESPECIAL""WEDER DE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6791/2024-2C""24/09/2024""Segunda Câmara""029.996/2018-0""TOMADA DE CONTAS ESPECIAL""AROLDO CEDRAZ""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6708/2024-2C""17/09/2024""Segunda Câmara""007.870/2024-8""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6657/2024-2C""17/09/2024""Segunda Câmara""008.974/2024-1""REPRESENTAÇÃO""AUGUSTO NARDES""Unidade de Auditoria Especializada em Previdência, Assistência e Trabalho"
"6612/2024-2C""17/09/2024""Segunda Câmara""035.211/2023-7""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6560/2024-2C""10/09/2024""Segunda Câmara""022.240/2023-3""PRESTAÇÃO DE CONTAS""ANTONIO ANASTASIA""Unidade de Auditoria Especializada em Previdência, Assistência e Trabalho"
"6551/2024-2C""10/09/2024""Segunda Câmara""022.028/2023-4""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6545/2024-2C""10/09/2024""Segunda Câmara""007.747/2024-1""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6544/2024-2C""10/09/2024""Segunda Câmara""007.745/2024-9""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6528/2024-1C""30/07/2024""Primeira Câmara""032.335/2023-7""TOMADA DE CONTAS ESPECIAL""WEDER DE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6498/2024-1C""30/07/2024""Primeira Câmara""032.185/2023-5""TOMADA DE CONTAS ESPECIAL""JHONATAN DE JESUS""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6435/2024-2C""10/09/2024""Segunda Câmara""021.962/2023-5""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6364/2024-1C""30/07/2024""Primeira Câmara""007.424/2024-8""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6363/2024-1C""30/07/2024""Primeira Câmara""005.667/2024-0""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6362/2024-1C""30/07/2024""Primeira Câmara""005.609/2024-0""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6361/2024-1C""30/07/2024""Primeira Câmara""005.608/2024-4""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6360/2024-1C""30/07/2024""Primeira Câmara""005.606/2024-1""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6359/2024-1C""30/07/2024""Primeira Câmara""005.603/2024-2""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6351/2024-2C""03/09/2024""Segunda Câmara""019.650/2023-0""TOMADA DE CONTAS ESPECIAL""ANTONIO ANASTASIA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6161/2024-2C""27/08/2024""Segunda Câmara""035.209/2023-2""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6158/2024-2C""27/08/2024""Segunda Câmara""013.970/2022-4""TOMADA DE CONTAS ESPECIAL""MARCOS BEMQUERER""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6094/2024-2C""20/08/2024""Segunda Câmara""019.653/2023-9""TOMADA DE CONTAS ESPECIAL""ANTONIO ANASTASIA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6077/2024-1C""23/07/2024""Primeira Câmara""039.496/2023-6""TOMADA DE CONTAS ESPECIAL""JORGE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6076/2024-1C""23/07/2024""Primeira Câmara""034.658/2023-8""TOMADA DE CONTAS ESPECIAL""JORGE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6066/2024-2C""20/08/2024""Segunda Câmara""008.380/2024-4""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6020/2024-1C""23/07/2024""Primeira Câmara""006.867/2024-3""TOMADA DE CONTAS ESPECIAL""BENJAMIN ZYMLER""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6019/2024-1C""23/07/2024""Primeira Câmara""006.478/2024-7""TOMADA DE CONTAS ESPECIAL""BENJAMIN ZYMLER""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"6018/2024-1C""23/07/2024""Primeira Câmara""006.476/2024-4""TOMADA DE CONTAS ESPECIAL""BENJAMIN ZYMLER""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"5906/2024-2C""13/08/2024""Segunda Câmara""000.527/2024-6""TOMADA DE CONTAS ESPECIAL""MARCOS BEMQUERER""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"5897/2024-1C""16/07/2024""Primeira Câmara""032.131/2023-2""TOMADA DE CONTAS ESPECIAL""WEDER DE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"5759/2024-1C""16/07/2024""Primeira Câmara""005.811/2024-4""TOMADA DE CONTAS ESPECIAL""JORGE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"5758/2024-1C""16/07/2024""Primeira Câmara""000.499/2024-2""TOMADA DE CONTAS ESPECIAL""JORGE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"5529/2024-1C""09/07/2024""Primeira Câmara""037.333/2023-2""TOMADA DE CONTAS ESPECIAL""AUGUSTO SHERMAN""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"5528/2024-1C""09/07/2024""Primeira Câmara""037.331/2023-0""TOMADA DE CONTAS ESPECIAL""AUGUSTO SHERMAN""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"5487/2024-2C""06/08/2024""Segunda Câmara""008.379/2024-6""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"5475/2024-2C""06/08/2024""Segunda Câmara""000.261/2024-6""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"5474/2024-2C""06/08/2024""Segunda Câmara""000.260/2024-0""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"5019/2024-1C""02/07/2024""Primeira Câmara""037.330/2023-3""TOMADA DE CONTAS ESPECIAL""AUGUSTO SHERMAN""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"4929/2024-1C""02/07/2024""Primeira Câmara""000.493/2024-4""TOMADA DE CONTAS ESPECIAL""JORGE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"4926/2024-1C""02/07/2024""Primeira Câmara""000.476/2024-2""TOMADA DE CONTAS ESPECIAL""JORGE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"4642/2024-2C""09/07/2024""Segunda Câmara""019.311/2023-0""TOMADA DE CONTAS ESPECIAL""WEDER DE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"4640/2024-2C""09/07/2024""Segunda Câmara""000.150/2024-0""TOMADA DE CONTAS ESPECIAL""WEDER DE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"4561/2024-1C""25/06/2024""Primeira Câmara""037.322/2023-0""TOMADA DE CONTAS ESPECIAL""AUGUSTO SHERMAN""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"4502/2024-1C""25/06/2024""Primeira Câmara""037.707/2023-0""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"4501/2024-1C""25/06/2024""Primeira Câmara""037.532/2023-5""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"4496/2024-1C""25/06/2024""Primeira Câmara""032.937/2023-7""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"4495/2024-1C""25/06/2024""Primeira Câmara""024.249/2016-5""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"4247/2024-1C""18/06/2024""Primeira Câmara""031.805/2022-1""TOMADA DE CONTAS ESPECIAL""JHONATAN DE JESUS""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"4127/2024-1C""18/06/2024""Primeira Câmara""015.040/2023-2""TOMADA DE CONTAS ESPECIAL""BENJAMIN ZYMLER""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"4104/2024-2C""02/07/2024""Segunda Câmara""000.262/2024-2""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3956/2024-2C""25/06/2024""Segunda Câmara""019.655/2023-1""TOMADA DE CONTAS ESPECIAL""MARCOS BEMQUERER""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3946/2024-1C""04/06/2024""Primeira Câmara""037.332/2023-6""TOMADA DE CONTAS ESPECIAL""AUGUSTO SHERMAN""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3833/2024-1C""28/05/2024""Primeira Câmara""040.431/2019-3""PRESTAÇÃO DE CONTAS""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Bancos Públicos e Reguladores Financeiros"
"3789/2024-1C""21/05/2024""Primeira Câmara""032.137/2023-0""TOMADA DE CONTAS ESPECIAL""WEDER DE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3778/2024-2C""18/06/2024""Segunda Câmara""019.696/2023-0""TOMADA DE CONTAS ESPECIAL""ANTONIO ANASTASIA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3704/2024-1C""21/05/2024""Primeira Câmara""034.295/2016-0""TOMADA DE CONTAS ESPECIAL""WEDER DE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3692/2024-1C""14/05/2024""Primeira Câmara""037.334/2023-9""TOMADA DE CONTAS ESPECIAL""AUGUSTO SHERMAN""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3687/2024-1C""14/05/2024""Primeira Câmara""014.519/2023-2""TOMADA DE CONTAS ESPECIAL""AUGUSTO SHERMAN""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3659/2024-1C""14/05/2024""Primeira Câmara""040.490/2023-8""TOMADA DE CONTAS ESPECIAL""JORGE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3658/2024-1C""14/05/2024""Primeira Câmara""040.484/2023-8""TOMADA DE CONTAS ESPECIAL""JORGE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3651/2024-1C""14/05/2024""Primeira Câmara""008.645/2023-0""TOMADA DE CONTAS ESPECIAL""JORGE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3515/2024-1C""07/05/2024""Primeira Câmara""020.779/2022-4""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3499/2024-2C""11/06/2024""Segunda Câmara""035.207/2023-0""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3459/2024-1C""30/04/2024""Primeira Câmara""004.736/2023-0""TOMADA DE CONTAS ESPECIAL""WEDER DE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3414/2024-1C""30/04/2024""Primeira Câmara""040.492/2023-0""TOMADA DE CONTAS ESPECIAL""JORGE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3413/2024-1C""30/04/2024""Primeira Câmara""040.491/2023-4""TOMADA DE CONTAS ESPECIAL""JORGE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3408/2024-1C""30/04/2024""Primeira Câmara""007.798/2023-7""TOMADA DE CONTAS ESPECIAL""JORGE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3373/2024-2C""04/06/2024""Segunda Câmara""022.023/2023-2""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3242/2024-1C""23/04/2024""Primeira Câmara""015.221/2023-7""TOMADA DE CONTAS ESPECIAL""BENJAMIN ZYMLER""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3215/2024-2C""21/05/2024""Segunda Câmara""035.210/2023-0""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3205/2024-2C""21/05/2024""Segunda Câmara""022.027/2023-8""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3204/2024-2C""21/05/2024""Segunda Câmara""021.976/2023-6""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3124/2024-1C""16/04/2024""Primeira Câmara""045.105/2021-9""MONITORAMENTO""WEDER DE OLIVEIRA""Unidade de Auditoria Especializada em Previdência, Assistência e Trabalho"
"3067/2024-1C""16/04/2024""Primeira Câmara""014.524/2023-6""TOMADA DE CONTAS ESPECIAL""AUGUSTO SHERMAN""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"2941/2024-2C""14/05/2024""Segunda Câmara""037.276/2018-2""TOMADA DE CONTAS ESPECIAL""AROLDO CEDRAZ""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"2833/2024-2C""30/04/2024""Segunda Câmara""032.079/2023-0""TOMADA DE CONTAS ESPECIAL""AUGUSTO NARDES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"2796/2024-1C""09/04/2024""Primeira Câmara""032.655/2023-1""APOSENTADORIA""JHONATAN DE JESUS""Unidade de Auditoria Especializada em Pessoal"
"2701/2024-2C""16/04/2024""Segunda Câmara""001.594/2022-2""TOMADA DE CONTAS ESPECIAL""MARCOS BEMQUERER""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"2608/2024-PL""04/12/2024""Plenário""018.032/2024-9""REPRESENTAÇÃO""JORGE OLIVEIRA""Unidade de Auditoria Especializada em Contratações"
"2516/2024-2C""16/04/2024""Segunda Câmara""024.262/2021-8""APOSENTADORIA""ANTONIO ANASTASIA""Unidade de Auditoria Especializada em Pessoal"
"2502/2024-1C""02/04/2024""Primeira Câmara""015.013/2023-5""TOMADA DE CONTAS ESPECIAL""BENJAMIN ZYMLER""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"2458/2024-PL""13/11/2024""Plenário""001.337/2016-5""PRESTAÇÃO DE CONTAS""AUGUSTO SHERMAN""Unidade de Auditoria Especializada em Bancos Públicos e Reguladores Financeiros"
"2403/2024-PL""13/11/2024""Plenário""021.744/2023-8""MONITORAMENTO""BENJAMIN ZYMLER""Unidade de Auditoria Especializada em Tecnologia da Informação"
"2397/2024-PL""06/11/2024""Plenário""029.067/2010-3""TOMADA DE CONTAS""ANTONIO ANASTASIA""Unidade de Auditoria Especializada em Previdência, Assistência e Trabalho"
"2368/2024-PL""06/11/2024""Plenário""033.165/2014-9""REPRESENTAÇÃO""AROLDO CEDRAZ""Unidade de Auditoria Especializada em Educação, Cultura, Esporte e Direitos Humanos"
"2322/2024-PL""30/10/2024""Plenário""008.134/2023-5""RELATÓRIO DE ACOMPANHAMENTO""AROLDO CEDRAZ""Unidade de Auditoria Especializada em Pessoal"
"2229/2024-PL""16/10/2024""Plenário""007.802/2022-6""RELATÓRIO DE ACOMPANHAMENTO""VITAL DO RÊGO""Unidade de Auditoria Especializada em Pessoal"
"2187/2024-2C""02/04/2024""Segunda Câmara""008.277/2023-0""TOMADA DE CONTAS ESPECIAL""AUGUSTO NARDES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
