"Parâmetros de pesquisa:""Ano - 2022"
"5466/2022-1C""13/09/2022""Primeira Câmara""017.981/2022-0""APOSENTADORIA""WALTON ALENCAR RODRIGUES""Secretaria de Fiscalização de Integridade de Atos e Pagamentos de Pessoal e de Benefícios Sociais"
"5435/2022-2C""06/09/2022""Segunda Câmara""016.469/2022-4""PENSÃO CIVIL""ANDRÉ DE CARVALHO""Secretaria de Fiscalização de Integridade de Atos e Pagamentos de Pessoal e de Benefícios Sociais"
"5434/2022-2C""06/09/2022""Segunda Câmara""016.467/2022-1""PENSÃO CIVIL""ANDRÉ DE CARVALHO""Secretaria de Fiscalização de Integridade de Atos e Pagamentos de Pessoal e de Benefícios Sociais"
"5433/2022-2C""06/09/2022""Segunda Câmara""016.465/2022-9""PENSÃO CIVIL""ANDRÉ DE CARVALHO""Secretaria de Fiscalização de Integridade de Atos e Pagamentos de Pessoal e de Benefícios Sociais"
"5353/2022-2C""06/09/2022""Segunda Câmara""016.466/2022-5""PENSÃO CIVIL""ANTONIO ANASTASIA""Secretaria de Fiscalização de Integridade de Atos e Pagamentos de Pessoal e de Benefícios Sociais"
"5337/2022-2C""06/09/2022""Segunda Câmara""017.982/2022-7""APOSENTADORIA""ANTONIO ANASTASIA""Secretaria de Fiscalização de Integridade de Atos e Pagamentos de Pessoal e de Benefícios Sociais"
"4909/2022-1C""23/08/2022""Primeira Câmara""023.625/2014-7""PRESTAÇÃO DE CONTAS""AUGUSTO SHERMAN""Unidade de Auditoria Especializada em Previdência, Assistência e Trabalho"
"4822/2022-1C""23/08/2022""Primeira Câmara""001.852/2015-9""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"4696/2022-1C""16/08/2022""Primeira Câmara""014.558/2022-0""APOSENTADORIA""JORGE OLIVEIRA""Secretaria de Fiscalização de Integridade de Atos e Pagamentos de Pessoal e de Benefícios Sociais"
"4523/2022-1C""09/08/2022""Primeira Câmara""009.537/2022-8""APOSENTADORIA""AUGUSTO SHERMAN""Unidade de Auditoria Especializada em Pessoal"
"4474/2022-1C""09/08/2022""Primeira Câmara""022.166/2016-5""TOMADA DE CONTAS ESPECIAL""BRUNO DANTAS""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"4265/2022-1C""02/08/2022""Primeira Câmara""008.960/2016-0""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"4235/2022-1C""26/07/2022""Primeira Câmara""013.283/2020-0""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"4081/2022-1C""26/07/2022""Primeira Câmara""012.938/2022-0""APOSENTADORIA""AUGUSTO SHERMAN""Secretaria de Fiscalização de Integridade de Atos e Pagamentos de Pessoal e de Benefícios Sociais"
"3808/2022-1C""12/07/2022""Primeira Câmara""037.004/2018-2""TOMADA DE CONTAS ESPECIAL""BENJAMIN ZYMLER""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3600/2022-1C""28/06/2022""Primeira Câmara""013.978/2014-4""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3454/2022-1C""28/06/2022""Primeira Câmara""007.637/2012-8""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3446/2022-1C""21/06/2022""Primeira Câmara""046.949/2020-8""PRESTAÇÃO DE CONTAS""WEDER DE OLIVEIRA""Secretaria de Controle Externo da Previdência, do Trabalho e da Assistência Social"
"3361/2022-2C""05/07/2022""Segunda Câmara""011.107/2022-7""PENSÃO CIVIL""ANDRÉ DE CARVALHO""Secretaria de Fiscalização de Integridade de Atos e Pagamentos de Pessoal e de Benefícios Sociais"
"3251/2022-1C""07/06/2022""Primeira Câmara""024.249/2016-5""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3179/2022-1C""07/06/2022""Primeira Câmara""004.941/2018-7""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3169/2022-2C""21/06/2022""Segunda Câmara""010.453/2022-9""APOSENTADORIA""ANTONIO ANASTASIA""Secretaria de Fiscalização de Integridade de Atos e Pagamentos de Pessoal e de Benefícios Sociais"
"3072/2022-1C""31/05/2022""Primeira Câmara""000.776/2017-3""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3069/2022-2C""14/06/2022""Segunda Câmara""012.037/2016-8""TOMADA DE CONTAS ESPECIAL""BRUNO DANTAS""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"3003/2022-2C""07/06/2022""Segunda Câmara""036.758/2021-3""APOSENTADORIA""ANDRÉ DE CARVALHO""Unidade de Auditoria Especializada em Pessoal"
"2900/2022-2C""07/06/2022""Segunda Câmara""025.922/2020-3""TOMADA DE CONTAS ESPECIAL""MARCOS BEMQUERER""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"2859/2022-1C""24/05/2022""Primeira Câmara""001.852/2015-9""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"2858/2022-PL""13/12/2022""Plenário""009.360/2010-7""RELATÓRIO DE AUDITORIA""BRUNO DANTAS""Unidade de Auditoria Especializada em Infraestrutura Urbana e Hídrica"
"2839/2022-2C""31/05/2022""Segunda Câmara""031.376/2018-5""TOMADA DE CONTAS ESPECIAL""AROLDO CEDRAZ""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"2753/2022-PL""07/12/2022""Plenário""045.307/2021-0""MONITORAMENTO""MARCOS BEMQUERER""Unidade de Auditoria Especializada em Previdência, Assistência e Trabalho"
"2750/2022-PL""07/12/2022""Plenário""029.067/2010-3""TOMADA DE CONTAS""ANTONIO ANASTASIA""Unidade de Auditoria Especializada em Previdência, Assistência e Trabalho"
"2747/2022-2C""24/05/2022""Segunda Câmara""019.446/2014-4""PRESTAÇÃO DE CONTAS""ANDRÉ DE CARVALHO""Secretaria de Controle Externo da Educação, da Cultura e do Desporto"
"2648/2022-PL""30/11/2022""Plenário""042.082/2021-8""RELATÓRIO DE AUDITORIA""WEDER DE OLIVEIRA""Unidade de Auditoria Especializada em Previdência, Assistência e Trabalho"
"2630/2022-PL""30/11/2022""Plenário""014.113/2022-8""RELATÓRIO DE ACOMPANHAMENTO""BENJAMIN ZYMLER""Unidade de Auditoria Especializada em Previdência, Assistência e Trabalho"
"2609/2022-1C""10/05/2022""Primeira Câmara""007.478/2022-4""APOSENTADORIA""JORGE OLIVEIRA""Secretaria de Fiscalização de Integridade de Atos e Pagamentos de Pessoal e de Benefícios Sociais"
"2572/2022-PL""23/11/2022""Plenário""023.736/2016-0""TOMADA DE CONTAS ESPECIAL""BENJAMIN ZYMLER""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"2551/2022-PL""23/11/2022""Plenário""007.802/2022-6""RELATÓRIO DE ACOMPANHAMENTO""VITAL DO RÊGO""Unidade de Auditoria Especializada em Pessoal"
"2544/2022-1C""10/05/2022""Primeira Câmara""035.960/2019-1""PRESTAÇÃO DE CONTAS""BENJAMIN ZYMLER""Secretaria de Controle Externo da Previdência, do Trabalho e da Assistência Social"
"2540/2022-1C""10/05/2022""Primeira Câmara""034.869/2016-6""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"2529/2022-1C""10/05/2022""Primeira Câmara""004.941/2018-7""TOMADA DE CONTAS ESPECIAL""VITAL DO RÊGO""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"2487/2022-PL""01/11/2022""Plenário""043.945/2021-0""RELATÓRIO DE ACOMPANHAMENTO""BENJAMIN ZYMLER""Unidade de Auditoria Especializada em Tecnologia da Informação"
"2214/2022-PL""05/10/2022""Plenário""024.000/2018-3""RELATÓRIO DE ACOMPANHAMENTO""AROLDO CEDRAZ""Secretaria de Fiscalização de Integridade de Atos e Pagamentos de Pessoal e de Benefícios Sociais"
"2185/2022-PL""05/10/2022""Plenário""016.332/2021-0""RELATÓRIO DE ACOMPANHAMENTO""AROLDO CEDRAZ""Unidade de Auditoria Especializada em Previdência, Assistência e Trabalho"
"2153/2022-1C""19/04/2022""Primeira Câmara""033.172/2017-0""APOSENTADORIA""BENJAMIN ZYMLER""Unidade de Auditoria Especializada em Pessoal"
"2152/2022-PL""28/09/2022""Plenário""004.982/2014-2""TOMADA DE CONTAS ESPECIAL""AROLDO CEDRAZ""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"1995/2022-PL""31/08/2022""Plenário""020.829/2017-5""RELATÓRIO DE AUDITORIA""AUGUSTO NARDES""Secretaria de Controle Externo de Informações Estratégicas e Inovação"
"1930/2022-PL""24/08/2022""Plenário""011.450/2022-3""REPRESENTAÇÃO""AROLDO CEDRAZ""Secretaria de Controle Externo do Sistema Financeiro Nacional"
"1918/2022-1C""05/04/2022""Primeira Câmara""005.645/2021-2""APOSENTADORIA""WEDER DE OLIVEIRA""Secretaria de Fiscalização de Integridade de Atos e Pagamentos de Pessoal e de Benefícios Sociais"
"1906/2022-PL""17/08/2022""Plenário""004.982/2014-2""TOMADA DE CONTAS ESPECIAL""AROLDO CEDRAZ""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"1887/2022-PL""17/08/2022""Plenário""028.004/2011-6""PRESTAÇÃO DE CONTAS""BRUNO DANTAS""Secretaria de Controle Externo da Previdência, do Trabalho e da Assistência Social"
"1852/2022-PL""10/08/2022""Plenário""047.592/2020-6""ACOMPANHAMENTO""BRUNO DANTAS""Secretaria de Macroavaliação Governamental"
"1812/2022-PL""10/08/2022""Plenário""022.049/2019-3""REPRESENTAÇÃO""AUGUSTO SHERMAN""Secretaria de Controle Externo do Desenvolvimento Econômico"
"1711/2022-PL""27/07/2022""Plenário""003.339/2022-0""MONITORAMENTO""VITAL DO RÊGO""Secretaria de Fiscalização de Tecnologia da Informação"
"1636/2022-1C""22/03/2022""Primeira Câmara""004.432/2015-0""TOMADA DE CONTAS ESPECIAL""BRUNO DANTAS""Secretaria de Controle Externo de Tomada de Contas Especial"
"1635/2022-PL""20/07/2022""Plenário""027.263/2017-7""MONITORAMENTO""AUGUSTO NARDES""Secretaria de Controle Externo da Defesa Nacional e da Segurança Pública"
"1613/2022-1C""22/03/2022""Primeira Câmara""011.246/2016-2""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"1577/2022-2C""05/04/2022""Segunda Câmara""023.031/2021-2""APOSENTADORIA""AROLDO CEDRAZ""Unidade de Auditoria Especializada em Pessoal"
"1548/2022-2C""05/04/2022""Segunda Câmara""046.822/2012-7""TOMADA DE CONTAS""ANTONIO ANASTASIA""Unidade de Auditoria Especializada em Previdência, Assistência e Trabalho"
"1515/2022-2C""05/04/2022""Segunda Câmara""019.041/2013-6""TOMADA DE CONTAS ESPECIAL""AUGUSTO NARDES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"1492/2022-PL""29/06/2022""Plenário""019.205/2014-7""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Secretaria de Controle Externo de Tomada de Contas Especial"
"1464/2022-PL""22/06/2022""Plenário""021.979/2021-9""RELATÓRIO DE AUDITORIA""AROLDO CEDRAZ""Secretaria de Controle Externo da Previdência, do Trabalho e da Assistência Social"
"1408/2022-1C""15/03/2022""Primeira Câmara""014.671/2016-6""TOMADA DE CONTAS ESPECIAL""BRUNO DANTAS""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"1336/2022-PL""08/06/2022""Plenário""011.218/2014-2""TOMADA DE CONTAS ESPECIAL""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"1279/2022-2C""22/03/2022""Segunda Câmara""036.758/2021-3""APOSENTADORIA""ANDRÉ DE CARVALHO""Unidade de Auditoria Especializada em Pessoal"
"1255/2022-PL""01/06/2022""Plenário""028.004/2011-6""PRESTAÇÃO DE CONTAS""BRUNO DANTAS""Secretaria de Controle Externo da Previdência, do Trabalho e da Assistência Social"
"1248/2022-PL""01/06/2022""Plenário""014.549/2021-2""RELATÓRIO DE AUDITORIA""AROLDO CEDRAZ""Secretaria de Controle Externo da Previdência, do Trabalho e da Assistência Social"
"1202/2022-1C""08/03/2022""Primeira Câmara""040.431/2019-3""PRESTAÇÃO DE CONTAS""BENJAMIN ZYMLER""Unidade de Auditoria Especializada em Bancos Públicos e Reguladores Financeiros"
"1112/2022-PL""25/05/2022""Plenário""034.062/2011-4""REPRESENTAÇÃO""WALTON ALENCAR RODRIGUES""Unidade de Auditoria Especializada em Pessoal"
"1100/2022-PL""18/05/2022""Plenário""011.649/2020-8""MONITORAMENTO""ANDRÉ DE CARVALHO""Unidade de Auditoria Especializada em Previdência, Assistência e Trabalho"
"1057/2022-PL""18/05/2022""Plenário""042.958/2021-0""DENÚNCIA""AROLDO CEDRAZ""Secretaria de Fiscalização de Integridade de Atos e Pagamentos de Pessoal e de Benefícios Sociais"
"1054/2022-PL""18/05/2022""Plenário""001.736/2022-1""DENÚNCIA""AROLDO CEDRAZ""Secretaria de Controle Externo da Previdência, do Trabalho e da Assistência Social"
"1028/2022-PL""11/05/2022""Plenário""000.517/2022-4""REPRESENTAÇÃO""AROLDO CEDRAZ""Secretaria de Controle Externo da Previdência, do Trabalho e da Assistência Social"
"1015/2022-PL""11/05/2022""Plenário""014.927/2021-7""RELATÓRIO DE ACOMPANHAMENTO""AUGUSTO SHERMAN""Unidade de Auditoria Especializada em Pessoal"
"875/2022-2C""08/03/2022""Segunda Câmara""024.262/2021-8""APOSENTADORIA""AROLDO CEDRAZ""Unidade de Auditoria Especializada em Pessoal"
"818/2022-2C""22/02/2022""Segunda Câmara""023.476/2021-4""APOSENTADORIA""MARCOS BEMQUERER""Unidade de Auditoria Especializada em Pessoal"
"729/2022-1C""08/02/2022""Primeira Câmara""022.361/2021-9""APOSENTADORIA""AUGUSTO SHERMAN""Secretaria de Fiscalização de Integridade de Atos e Pagamentos de Pessoal e de Benefícios Sociais"
"684/2022-PL""30/03/2022""Plenário""034.660/2014-3""MONITORAMENTO""ANTONIO ANASTASIA""Secretaria de Controle Externo da Previdência, do Trabalho e da Assistência Social"
"677/2022-2C""15/02/2022""Segunda Câmara""002.260/2020-4""APOSENTADORIA""ANTONIO ANASTASIA""Secretaria de Fiscalização de Integridade de Atos e Pagamentos de Pessoal e de Benefícios Sociais"
"640/2022-1C""08/02/2022""Primeira Câmara""034.473/2017-3""APOSENTADORIA""BENJAMIN ZYMLER""Secretaria de Fiscalização de Integridade de Atos e Pagamentos de Pessoal e de Benefícios Sociais"
"639/2022-1C""08/02/2022""Primeira Câmara""033.239/2017-7""APOSENTADORIA""BENJAMIN ZYMLER""Secretaria de Fiscalização de Integridade de Atos e Pagamentos de Pessoal e de Benefícios Sociais"
"638/2022-1C""08/02/2022""Primeira Câmara""033.223/2017-3""APOSENTADORIA""BENJAMIN ZYMLER""Secretaria de Fiscalização de Integridade de Atos e Pagamentos de Pessoal e de Benefícios Sociais"
"570/2022-2C""08/02/2022""Segunda Câmara""043.136/2021-4""REPRESENTAÇÃO""AROLDO CEDRAZ""Secretaria de Controle Externo da Previdência, do Trabalho e da Assistência Social"
"545/2022-1C""08/02/2022""Primeira Câmara""037.004/2018-2""TOMADA DE CONTAS ESPECIAL""WEDER DE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"411/2022-PL""09/03/2022""Plenário""016.332/2021-0""RELATÓRIO DE ACOMPANHAMENTO""AROLDO CEDRAZ""Unidade de Auditoria Especializada em Previdência, Assistência e Trabalho"
"399/2022-1C""25/01/2022""Primeira Câmara""040.987/2021-3""APOSENTADORIA""WEDER DE OLIVEIRA""Unidade de Auditoria Especializada em Pessoal"
"302/2022-PL""16/02/2022""Plenário""032.868/2012-0""RELATÓRIO DE AUDITORIA""BENJAMIN ZYMLER""Secretaria de Controle Externo da Previdência, do Trabalho e da Assistência Social"
"210/2022-PL""02/02/2022""Plenário""008.239/2016-9""TOMADA DE CONTAS ESPECIAL""JORGE OLIVEIRA""Unidade de Auditoria Especializada em Tomada de Contas Especial"
"116/2022-PL""26/01/2022""Plenário""014.927/2021-7""RELATÓRIO DE ACOMPANHAMENTO""AUGUSTO SHERMAN""Unidade de Auditoria Especializada em Pessoal"
"107/2022-2C""25/01/2022""Segunda Câmara""009.264/2021-3""APOSENTADORIA""AUGUSTO NARDES""Unidade de Auditoria Especializada em Pessoal"
"106/2022-2C""25/01/2022""Segunda Câmara""005.644/2021-6""APOSENTADORIA""AUGUSTO NARDES""Unidade de Auditoria Especializada em Pessoal"
"87/2022-2C""25/01/2022""Segunda Câmara""023.031/2021-2""APOSENTADORIA""AROLDO CEDRAZ""Unidade de Auditoria Especializada em Pessoal"
"47/2022-PL""19/01/2022""Plenário""005.313/2011-2""RELATÓRIO DE AUDITORIA""MARCOS BEMQUERER""Secretaria de Controle Externo do Desenvolvimento Econômico"
"9/2022-PL""19/01/2022""Plenário""014.772/2021-3""DENÚNCIA""AROLDO CEDRAZ""Secretaria de Controle Externo da Previdência, do Trabalho e da Assistência Social"
